signal,ticker,entry_date,exit_date,entry_price,exit_price,return,hold_days,win
Breakout_50,CSX,2022-12-01,2023-01-06,31.3619,29.6826,-0.053544184888073776,24,False
Breakout_50,CSX,2023-05-19,2023-07-24,31.1776,31.1067,-0.002273335434089252,43,False
Breakout_50,CSX,2023-11-21,2024-03-27,30.958,35.2794,0.1395885361650968,86,True
Breakout_50,CSX,2024-07-16,2024-07-25,33.7117,32.4646,-0.03699410954427029,7,False
Breakout_50,CSX,2024-10-15,2024-10-18,34.6331,32.4624,-0.06267628617103804,3,False
Breakout_50,CSX,2024-11-07,2024-12-06,35.826,33.9819,-0.05147346145913956,20,False
Breakout_50,CSX,2025-06-09,2025-08-26,31.9873,31.9576,-0.0009276250928652585,54,False
Breakout_50,CSX,2025-12-11,2026-01-08,36.9882,34.7256,-0.06116948071203643,18,False
Breakout_50,CSX,2026-01-28,2026-03-20,37.5264,38.48,0.02541100759408943,36,True
Breakout_100,CSX,2020-08-31,2020-10-29,23.9069,23.4392,-0.0195649087495543,42,False
Breakout_100,CSX,2020-11-05,2021-01-05,26.4872,27.2983,0.03062130497193305,40,True
Breakout_100,CSX,2021-01-08,2021-01-25,29.1558,27.2517,-0.06531005580285909,10,False
Breakout_100,CSX,2021-03-29,2021-05-21,30.5116,30.7079,0.006432901389985535,38,True
Breakout_100,CSX,2021-10-21,2021-12-21,33.2075,33.5584,0.010567417837115345,42,True
Breakout_100,CSX,2021-12-29,2022-01-19,35.2641,33.2945,-0.05585284749500452,14,False
Breakout_100,CSX,2023-06-15,2023-07-24,31.8179,31.1067,-0.02234973318009581,25,False
Breakout_100,CSX,2023-12-15,2024-03-27,32.6711,35.2794,0.07983540753802099,69,True
Breakout_100,CSX,2024-11-07,2024-12-06,35.826,33.9819,-0.05147346145913956,20,False
Breakout_100,CSX,2025-07-02,2025-08-26,33.0852,31.9576,-0.03408077839243384,38,False
Breakout_100,CSX,2025-12-11,2026-01-08,36.9882,34.7256,-0.06116948071203643,18,False
Breakout_100,CSX,2026-01-28,2026-03-20,37.5264,38.48,0.02541100759408943,36,True
Breakout_50_noSMA,CSX,2020-05-27,2020-06-29,22.3908,20.55,-0.08220903713523309,23,False
Breakout_50_noSMA,CSX,2020-08-31,2020-10-29,23.9069,23.4392,-0.0195649087495543,42,False
Breakout_50_noSMA,CSX,2020-11-05,2021-01-05,26.4872,27.2983,0.03062130497193305,40,True
Breakout_50_noSMA,CSX,2021-01-08,2021-01-25,29.1558,27.2517,-0.06531005580285909,10,False
Breakout_50_noSMA,CSX,2021-03-29,2021-05-21,30.5116,30.7079,0.006432901389985535,38,True
Breakout_50_noSMA,CSX,2021-08-12,2021-09-07,31.8685,29.9647,-0.0597386229801572,17,False
Breakout_50_noSMA,CSX,2021-10-21,2021-12-21,33.2075,33.5584,0.010567417837115345,42,True
Breakout_50_noSMA,CSX,2021-12-29,2022-01-19,35.2641,33.2945,-0.05585284749500452,14,False
Breakout_50_noSMA,CSX,2022-08-05,2022-09-06,30.8545,29.7126,-0.03700777004964684,21,False
Breakout_50_noSMA,CSX,2022-12-01,2023-01-06,31.3619,29.6826,-0.053544184888073776,24,False
Breakout_50_noSMA,CSX,2023-05-19,2023-07-24,31.1776,31.1067,-0.002273335434089252,43,False
Breakout_50_noSMA,CSX,2023-11-21,2024-03-27,30.958,35.2794,0.1395885361650968,86,True
Breakout_50_noSMA,CSX,2024-07-16,2024-07-25,33.7117,32.4646,-0.03699410954427029,7,False
Breakout_50_noSMA,CSX,2024-10-15,2024-10-18,34.6331,32.4624,-0.06267628617103804,3,False
Breakout_50_noSMA,CSX,2024-11-07,2024-12-06,35.826,33.9819,-0.05147346145913956,20,False
Breakout_50_noSMA,CSX,2025-05-28,2025-08-26,31.0276,31.9576,0.029975759768820387,62,True
Breakout_50_noSMA,CSX,2025-12-11,2026-01-08,36.9882,34.7256,-0.06116948071203643,18,False
Breakout_50_noSMA,CSX,2026-01-28,2026-03-20,37.5264,38.48,0.02541100759408943,36,True
Breakout_50,CTRA,2020-04-20,2020-05-18,15.3274,14.2868,-0.06789297382199921,20,False
Breakout_50,CTRA,2020-06-09,2020-06-16,16.6743,14.931,-0.10454576078081323,5,False
Breakout_50,CTRA,2021-01-13,2021-02-10,14.2624,13.5844,-0.04754190458812124,19,False
Breakout_50,CTRA,2021-09-09,2021-11-11,14.3955,16.1938,0.12492080110416426,45,True
Breakout_50,CTRA,2022-01-13,2022-01-21,17.9792,16.0896,-0.10509698923864874,5,False
Breakout_50,CTRA,2022-02-03,2022-06-16,18.6523,25.4155,0.36259646452555083,92,True
Breakout_50,CTRA,2022-09-15,2022-09-19,26.8743,24.1566,-0.10112715823802798,2,False
Breakout_50,CTRA,2023-04-12,2023-05-03,23.6468,21.7133,-0.0817659231820459,15,False
Breakout_50,CTRA,2023-07-12,2023-09-21,24.1813,24.892,0.029390575362144178,50,True
Breakout_50,CTRA,2023-10-16,2023-10-30,26.8182,25.3989,-0.0529209638049698,10,False
Breakout_50,CTRA,2024-02-22,2024-05-02,23.9623,25.314,0.056411803706462704,49,True
Breakout_50,CTRA,2024-11-14,2024-12-17,24.763,23.4299,-0.05383423883133853,22,False
Breakout_50,CTRA,2025-01-14,2025-02-27,27.4196,25.7988,-0.05911160080530087,30,False
Breakout_50,CTRA,2025-11-05,2026-01-07,25.3977,24.978,-0.01652583104025751,42,False
Breakout_50,CTRA,2026-02-05,2026-04-15,30.19,31.5,0.04339185262270595,47,True
Breakout_100,CTRA,2020-04-20,2020-05-18,15.3274,14.2868,-0.06789297382199921,20,False
Breakout_100,CTRA,2020-06-09,2020-06-16,16.6743,14.931,-0.10454576078081323,5,False
Breakout_100,CTRA,2021-09-09,2021-11-11,14.3955,16.1938,0.12492080110416426,45,True
Breakout_100,CTRA,2022-02-03,2022-06-16,18.6523,25.4155,0.36259646452555083,92,True
Breakout_100,CTRA,2023-07-12,2023-09-21,24.1813,24.892,0.029390575362144178,50,True
Breakout_100,CTRA,2023-10-16,2023-10-30,26.8182,25.3989,-0.0529209638049698,10,False
Breakout_100,CTRA,2024-04-03,2024-05-02,26.5867,25.314,-0.04787035709144838,21,False
Breakout_100,CTRA,2024-11-22,2024-12-17,26.1536,23.4299,-0.10414381161139852,16,False
Breakout_100,CTRA,2025-01-14,2025-02-27,27.4196,25.7988,-0.05911160080530087,30,False
Breakout_100,CTRA,2025-12-01,2026-01-07,26.6359,24.978,-0.06224370986235972,25,False
Breakout_100,CTRA,2026-02-05,2026-04-15,30.19,31.5,0.04339185262270595,47,True
Breakout_50_noSMA,CTRA,2020-04-20,2020-05-18,15.3274,14.2868,-0.06789297382199921,20,False
Breakout_50_noSMA,CTRA,2020-06-09,2020-06-16,16.6743,14.931,-0.10454576078081323,5,False
Breakout_50_noSMA,CTRA,2021-01-13,2021-02-10,14.2624,13.5844,-0.04754190458812124,19,False
Breakout_50_noSMA,CTRA,2021-09-09,2021-11-11,14.3955,16.1938,0.12492080110416426,45,True
Breakout_50_noSMA,CTRA,2022-01-13,2022-01-21,17.9792,16.0896,-0.10509698923864874,5,False
Breakout_50_noSMA,CTRA,2022-02-03,2022-06-16,18.6523,25.4155,0.36259646452555083,92,True
Breakout_50_noSMA,CTRA,2022-09-15,2022-09-19,26.8743,24.1566,-0.10112715823802798,2,False
Breakout_50_noSMA,CTRA,2023-03-06,2023-03-13,22.9456,21.2515,-0.07383089452043334,5,False
Breakout_50_noSMA,CTRA,2023-04-12,2023-05-03,23.6468,21.7133,-0.0817659231820459,15,False
Breakout_50_noSMA,CTRA,2023-07-12,2023-09-21,24.1813,24.892,0.029390575362144178,50,True
Breakout_50_noSMA,CTRA,2023-10-16,2023-10-30,26.8182,25.3989,-0.0529209638049698,10,False
Breakout_50_noSMA,CTRA,2024-02-22,2024-05-02,23.9623,25.314,0.056411803706462704,49,True
Breakout_50_noSMA,CTRA,2024-11-12,2024-12-17,24.1699,23.4299,-0.030618580645535243,24,False
Breakout_50_noSMA,CTRA,2025-01-14,2025-02-27,27.4196,25.7988,-0.05911160080530087,30,False
Breakout_50_noSMA,CTRA,2025-11-05,2026-01-07,25.3977,24.978,-0.01652583104025751,42,False
Breakout_50_noSMA,CTRA,2026-02-05,2026-04-15,30.19,31.5,0.04339185262270595,47,True
Breakout_50,CVS,2020-05-28,2020-06-25,54.8746,51.5838,-0.05997012455440254,20,False
Breakout_50,CVS,2020-11-09,2021-02-17,57.6956,59.1337,0.02492591015561585,67,True
Breakout_50,CVS,2021-05-04,2021-06-30,66.9355,70.5449,0.053924055152335226,40,True
Breakout_50,CVS,2021-09-03,2021-09-23,74.2539,71.7223,-0.03409486477403134,13,False
Breakout_50,CVS,2021-10-25,2022-02-18,75.2084,88.3931,0.17530967108170437,81,True
Breakout_50,CVS,2022-08-04,2022-09-22,89.0281,86.9714,-0.023101078003557207,34,False
Breakout_50,CVS,2023-12-07,2024-01-26,66.9451,66.3568,-0.008787954652806906,33,False
Breakout_50,CVS,2024-10-09,2024-10-22,61.4516,54.5461,-0.1123722517062401,9,False
Breakout_50,CVS,2025-02-13,2025-04-22,60.9781,62.5329,0.02549711900497642,46,True
Breakout_50,CVS,2025-08-19,2025-11-20,68.2276,75.894,0.11236473335047648,66,True
Breakout_50,CVS,2026-01-23,2026-01-28,81.6137,71.0068,-0.12996483356588207,3,False
Breakout_100,CVS,2020-11-10,2021-02-17,57.2357,59.1337,0.03316118802635559,66,True
Breakout_100,CVS,2021-05-04,2021-06-30,66.9355,70.5449,0.053924055152335226,40,True
Breakout_100,CVS,2021-10-25,2022-02-18,75.2084,88.3931,0.17530967108170437,81,True
Breakout_100,CVS,2023-12-21,2024-01-26,70.2303,66.3568,-0.05515505911903518,23,False
Breakout_100,CVS,2024-10-09,2024-10-22,61.4516,54.5461,-0.1123722517062401,9,False
Breakout_100,CVS,2025-02-14,2025-04-22,63.8714,62.5329,-0.020955954264586074,45,False
Breakout_100,CVS,2025-09-02,2025-11-20,71.1728,75.894,0.06633360530554633,57,True
Breakout_50_noSMA,CVS,2020-05-28,2020-06-25,54.8746,51.5838,-0.05997012455440254,20,False
Breakout_50_noSMA,CVS,2020-11-09,2021-02-17,57.6956,59.1337,0.02492591015561585,67,True
Breakout_50_noSMA,CVS,2021-05-04,2021-06-30,66.9355,70.5449,0.053924055152335226,40,True
Breakout_50_noSMA,CVS,2021-09-03,2021-09-23,74.2539,71.7223,-0.03409486477403134,13,False
Breakout_50_noSMA,CVS,2021-10-25,2022-02-18,75.2084,88.3931,0.17530967108170437,81,True
Breakout_50_noSMA,CVS,2022-08-04,2022-09-22,89.0281,86.9714,-0.023101078003557207,34,False
Breakout_50_noSMA,CVS,2023-07-20,2023-08-18,66.501,59.9415,-0.09863722670019992,21,False
Breakout_50_noSMA,CVS,2023-12-07,2024-01-26,66.9451,66.3568,-0.008787954652806906,33,False
Breakout_50_noSMA,CVS,2024-07-30,2024-08-06,57.5071,53.7958,-0.06453711822857877,5,False
Breakout_50_noSMA,CVS,2024-10-07,2024-10-22,59.9316,54.5461,-0.08986039746276164,11,False
Breakout_50_noSMA,CVS,2025-02-13,2025-04-22,60.9781,62.5329,0.02549711900497642,46,True
Breakout_50_noSMA,CVS,2025-08-19,2025-11-20,68.2276,75.894,0.11236473335047648,66,True
Breakout_50_noSMA,CVS,2026-01-23,2026-01-28,81.6137,71.0068,-0.12996483356588207,3,False
Breakout_50,CVX,2020-06-09,2020-06-25,78.3341,67.9181,-0.1329691584960635,12,False
Breakout_50,CVX,2020-11-17,2021-01-28,69.1824,71.0,0.02627311294411605,48,True
Breakout_50,CVX,2021-02-18,2021-04-21,77.7529,81.472,0.0478330355682377,43,True
Breakout_50,CVX,2021-09-28,2022-04-26,86.5635,135.2413,0.5623359469446088,145,True
Breakout_50,CVX,2022-05-26,2022-06-14,151.5244,145.4115,-0.04034230466052324,12,False
Breakout_50,CVX,2022-10-20,2022-12-12,146.6721,147.4837,0.005532972170717576,36,True
Breakout_50,CVX,2023-09-05,2023-10-09,148.4109,149.3986,0.0066553135038436295,24,True
Breakout_50,CVX,2024-02-16,2024-03-07,142.5131,136.2116,-0.04421707433432975,13,False
Breakout_50,CVX,2024-04-01,2024-05-23,145.1731,146.3148,0.007863989642215241,38,True
Breakout_50,CVX,2024-11-04,2024-12-16,144.6732,145.6474,0.006733800400656076,29,True
Breakout_50,CVX,2025-03-19,2025-04-04,154.038,145.2246,-0.057215566869718515,12,False
Breakout_50,CVX,2025-07-09,2025-10-01,148.1364,151.6365,0.023627423110190948,59,True
Breakout_50,CVX,2026-01-06,2026-04-13,163.2827,191.45,0.1725062037778673,66,True
Breakout_100,CVX,2020-11-24,2021-01-28,74.7794,71.0,-0.05054062912519608,43,False
Breakout_100,CVX,2021-02-18,2021-04-21,77.7529,81.472,0.0478330355682377,43,True
Breakout_100,CVX,2021-10-20,2022-04-26,92.5449,135.2413,0.46135857677250813,129,True
Breakout_100,CVX,2022-05-26,2022-06-14,151.5244,145.4115,-0.04034230466052324,12,False
Breakout_100,CVX,2022-11-08,2022-12-12,160.551,147.4837,-0.08139053009545272,23,False
Breakout_100,CVX,2023-09-28,2023-10-09,153.143,149.3986,-0.024450375852382855,7,False
Breakout_100,CVX,2024-04-01,2024-05-23,145.1731,146.3148,0.007863989642215241,38,True
Breakout_100,CVX,2024-11-22,2024-12-16,152.8593,145.6474,-0.04717967904939813,15,False
Breakout_100,CVX,2025-03-20,2025-04-04,156.105,145.2246,-0.06969897298293037,11,False
Breakout_100,CVX,2025-09-02,2025-10-01,157.17,151.6365,-0.03520684435867638,21,False
Breakout_100,CVX,2026-01-06,2026-04-13,163.2827,191.45,0.1725062037778673,66,True
Breakout_50_noSMA,CVX,2020-06-03,2020-06-25,74.6547,67.9181,-0.09023691564612535,16,False
Breakout_50_noSMA,CVX,2020-11-17,2021-01-28,69.1824,71.0,0.02627311294411605,48,True
Breakout_50_noSMA,CVX,2021-02-18,2021-04-21,77.7529,81.472,0.0478330355682377,43,True
Breakout_50_noSMA,CVX,2021-09-28,2022-04-26,86.5635,135.2413,0.5623359469446088,145,True
Breakout_50_noSMA,CVX,2022-05-26,2022-06-14,151.5244,145.4115,-0.04034230466052324,12,False
Breakout_50_noSMA,CVX,2022-10-20,2022-12-12,146.6721,147.4837,0.005532972170717576,36,True
Breakout_50_noSMA,CVX,2023-07-25,2023-10-09,144.001,149.3986,0.037483531583578866,53,True
Breakout_50_noSMA,CVX,2024-02-16,2024-03-07,142.5131,136.2116,-0.04421707433432975,13,False
Breakout_50_noSMA,CVX,2024-04-01,2024-05-23,145.1731,146.3148,0.007863989642215241,38,True
Breakout_50_noSMA,CVX,2024-11-04,2024-12-16,144.6732,145.6474,0.006733800400656076,29,True
Breakout_50_noSMA,CVX,2025-03-19,2025-04-04,154.038,145.2246,-0.057215566869718515,12,False
Breakout_50_noSMA,CVX,2025-07-09,2025-10-01,148.1364,151.6365,0.023627423110190948,59,True
Breakout_50_noSMA,CVX,2026-01-06,2026-04-13,163.2827,191.45,0.1725062037778673,66,True
Breakout_50,D,2020-05-29,2020-06-29,63.8657,62.465,-0.02193065615139589,21,False
Breakout_50,D,2021-03-30,2021-05-25,61.0557,61.6969,0.010501579862055133,39,True
Breakout_50,D,2021-08-20,2021-09-15,64.0363,61.8792,-0.03368513363544523,17,False
Breakout_50,D,2021-12-16,2022-02-16,64.1112,64.218,0.0016663784199246745,42,True
Breakout_50,D,2022-03-07,2022-05-02,68.5869,67.9487,-0.009305460555464773,39,False
Breakout_50,D,2022-08-16,2022-09-16,70.7846,68.1158,-0.03770332918915409,22,False
Breakout_50,D,2023-12-14,2024-01-18,44.9675,41.2562,-0.08253387896605724,22,False
Breakout_50,D,2024-04-10,2024-04-17,44.0576,43.1281,-0.021096097962926996,5,False
Breakout_50,D,2024-04-22,2024-06-14,45.2513,46.5062,0.027733717476813746,38,True
Breakout_50,D,2024-08-02,2024-10-11,51.7474,51.8198,0.0013989509398044664,49,True
Breakout_50,D,2024-10-17,2024-11-05,56.5732,53.6408,-0.05183236420553128,13,False
Breakout_50,D,2025-02-24,2025-03-06,54.3989,51.6859,-0.049873734071159914,8,False
Breakout_50,D,2025-05-21,2025-06-18,55.1169,52.2532,-0.051958025261095164,19,False
Breakout_50,D,2025-08-04,2025-09-04,58.6566,57.4862,-0.01995375423974055,22,False
Breakout_50,D,2025-11-28,2025-12-03,61.2582,59.2036,-0.03354097721533966,3,False
Breakout_50,D,2026-02-05,2026-03-20,61.9003,61.1,-0.01292937755940271,30,False
Breakout_100,D,2021-04-21,2021-05-25,64.7184,61.6969,-0.04668726118638877,24,False
Breakout_100,D,2022-02-03,2022-02-16,66.7824,64.218,-0.03840006581253119,9,False
Breakout_100,D,2022-03-07,2022-05-02,68.5869,67.9487,-0.009305460555464773,39,False
Breakout_100,D,2024-04-23,2024-06-14,45.8891,46.5062,0.013448130718680895,37,True
Breakout_100,D,2024-08-02,2024-10-11,51.7474,51.8198,0.0013989509398044664,49,True
Breakout_100,D,2024-10-17,2024-11-05,56.5732,53.6408,-0.05183236420553128,13,False
Breakout_100,D,2025-05-21,2025-06-18,55.1169,52.2532,-0.051958025261095164,19,False
Breakout_100,D,2025-08-04,2025-09-04,58.6566,57.4862,-0.01995375423974055,22,False
Breakout_100,D,2025-11-28,2025-12-03,61.2582,59.2036,-0.03354097721533966,3,False
Breakout_100,D,2026-02-05,2026-03-20,61.9003,61.1,-0.01292937755940271,30,False
Breakout_50_noSMA,D,2020-05-29,2020-06-29,63.8657,62.465,-0.02193065615139589,21,False
Breakout_50_noSMA,D,2021-03-26,2021-05-25,60.2863,61.6969,0.023397828794099906,41,True
Breakout_50_noSMA,D,2021-08-20,2021-09-15,64.0363,61.8792,-0.03368513363544523,17,False
Breakout_50_noSMA,D,2021-12-16,2022-02-16,64.1112,64.218,0.0016663784199246745,42,True
Breakout_50_noSMA,D,2022-03-07,2022-05-02,68.5869,67.9487,-0.009305460555464773,39,False
Breakout_50_noSMA,D,2022-08-16,2022-09-16,70.7846,68.1158,-0.03770332918915409,22,False
Breakout_50_noSMA,D,2023-12-12,2024-01-18,42.8468,41.2562,-0.03712252806923966,24,False
Breakout_50_noSMA,D,2024-04-10,2024-04-17,44.0576,43.1281,-0.021096097962926996,5,False
Breakout_50_noSMA,D,2024-04-22,2024-06-14,45.2513,46.5062,0.027733717476813746,38,True
Breakout_50_noSMA,D,2024-08-02,2024-10-11,51.7474,51.8198,0.0013989509398044664,49,True
Breakout_50_noSMA,D,2024-10-17,2024-11-05,56.5732,53.6408,-0.05183236420553128,13,False
Breakout_50_noSMA,D,2025-02-24,2025-03-06,54.3989,51.6859,-0.049873734071159914,8,False
Breakout_50_noSMA,D,2025-05-21,2025-06-18,55.1169,52.2532,-0.051958025261095164,19,False
Breakout_50_noSMA,D,2025-08-04,2025-09-04,58.6566,57.4862,-0.01995375423974055,22,False
Breakout_50_noSMA,D,2025-11-28,2025-12-03,61.2582,59.2036,-0.03354097721533966,3,False
Breakout_50_noSMA,D,2026-02-05,2026-03-20,61.9003,61.1,-0.01292937755940271,30,False
Breakout_50,DD,2020-06-08,2020-08-04,21.2198,19.7336,-0.07003670986242527,40,False
Breakout_50,DD,2020-09-03,2020-09-22,22.6087,21.1843,-0.06300015547457993,12,False
Breakout_50,DD,2020-11-10,2021-02-10,23.3322,28.1461,0.20631991165565178,62,True
Breakout_50,DD,2021-05-06,2021-06-17,30.7846,30.6017,-0.005940554996002101,29,False
Breakout_50,DD,2021-11-03,2021-12-21,30.404,29.2499,-0.03795842646332337,33,False
Breakout_50,DD,2022-01-05,2022-01-21,31.7653,30.1653,-0.05036920580557891,11,False
Breakout_50,DD,2022-11-09,2023-03-07,25.8113,28.5861,0.1075055118270789,79,True
Breakout_50,DD,2023-07-19,2023-09-14,29.6229,29.8522,0.007739486572999388,40,True
Breakout_50,DD,2023-12-27,2024-01-25,30.5319,25.8461,-0.15347314509530108,19,False
Breakout_50,DD,2024-03-28,2024-05-01,30.7518,30.949,0.006411064765304619,23,True
Breakout_50,DD,2024-05-02,2024-07-10,31.7738,31.8897,0.003648141633973978,46,True
Breakout_50,DD,2024-08-01,2024-08-05,33.9836,31.4329,-0.07505620079041675,2,False
Breakout_50,DD,2024-09-25,2024-10-28,35.3736,34.1067,-0.0358169290620548,23,False
Breakout_50,DD,2025-07-10,2025-08-04,31.1594,29.0601,-0.06737256521620916,17,False
Breakout_50,DD,2025-10-03,2025-10-13,33.6592,30.989,-0.07932986298250466,6,False
Breakout_50,DD,2025-11-05,2026-03-09,37.7355,44.18,0.1707817467742434,83,True
Breakout_100,DD,2020-09-03,2020-09-22,22.6087,21.1843,-0.06300015547457993,12,False
Breakout_100,DD,2020-11-10,2021-02-10,23.3322,28.1461,0.20631991165565178,62,True
Breakout_100,DD,2022-01-05,2022-01-21,31.7653,30.1653,-0.05036920580557891,11,False
Breakout_100,DD,2022-11-09,2023-03-07,25.8113,28.5861,0.1075055118270789,79,True
Breakout_100,DD,2023-07-20,2023-09-14,29.9439,29.8522,-0.003063392323256253,39,False
Breakout_100,DD,2024-05-02,2024-07-10,31.7738,31.8897,0.003648141633973978,46,True
Breakout_100,DD,2024-08-01,2024-08-05,33.9836,31.4329,-0.07505620079041675,2,False
Breakout_100,DD,2024-09-25,2024-10-28,35.3736,34.1067,-0.0358169290620548,23,False
Breakout_100,DD,2025-10-03,2025-10-13,33.6592,30.989,-0.07932986298250466,6,False
Breakout_100,DD,2025-11-05,2026-03-09,37.7355,44.18,0.1707817467742434,83,True
Breakout_50_noSMA,DD,2020-05-27,2020-08-04,18.9864,19.7336,0.039353360522304426,48,True
Breakout_50_noSMA,DD,2020-09-03,2020-09-22,22.6087,21.1843,-0.06300015547457993,12,False
Breakout_50_noSMA,DD,2020-11-10,2021-02-10,23.3322,28.1461,0.20631991165565178,62,True
Breakout_50_noSMA,DD,2021-05-06,2021-06-17,30.7846,30.6017,-0.005940554996002101,29,False
Breakout_50_noSMA,DD,2021-11-03,2021-12-21,30.404,29.2499,-0.03795842646332337,33,False
Breakout_50_noSMA,DD,2022-01-05,2022-01-21,31.7653,30.1653,-0.05036920580557891,11,False
Breakout_50_noSMA,DD,2022-11-09,2023-03-07,25.8113,28.5861,0.1075055118270789,79,True
Breakout_50_noSMA,DD,2023-07-19,2023-09-14,29.6229,29.8522,0.007739486572999388,40,True
Breakout_50_noSMA,DD,2023-12-27,2024-01-25,30.5319,25.8461,-0.15347314509530108,19,False
Breakout_50_noSMA,DD,2024-03-28,2024-05-01,30.7518,30.949,0.006411064765304619,23,True
Breakout_50_noSMA,DD,2024-05-02,2024-07-10,31.7738,31.8897,0.003648141633973978,46,True
Breakout_50_noSMA,DD,2024-08-01,2024-08-05,33.9836,31.4329,-0.07505620079041675,2,False
Breakout_50_noSMA,DD,2024-09-25,2024-10-28,35.3736,34.1067,-0.0358169290620548,23,False
Breakout_50_noSMA,DD,2025-07-03,2025-08-04,30.5573,29.0601,-0.0489943863259904,21,False
Breakout_50_noSMA,DD,2025-10-03,2025-10-13,33.6592,30.989,-0.07932986298250466,6,False
Breakout_50_noSMA,DD,2025-11-05,2026-03-09,37.7355,44.18,0.1707817467742434,83,True
Breakout_50,DHR,2020-04-28,2020-09-08,146.564,169.8032,0.15855978873041154,92,True
Breakout_50,DHR,2020-10-01,2020-11-24,187.6542,192.2719,0.024607364059741288,38,True
Breakout_50,DHR,2021-04-23,2021-06-03,219.1382,208.899,-0.04672494292838636,28,False
Breakout_50,DHR,2021-06-22,2021-09-29,227.974,265.2239,0.16339522695275588,69,True
Breakout_50,DHR,2022-07-29,2022-09-01,251.313,235.0314,-0.06478617459142999,24,False
Breakout_50,DHR,2023-07-24,2023-09-11,222.6804,215.7372,-0.03118021949464278,34,False
Breakout_50,DHR,2023-12-14,2024-04-03,227.6239,243.1609,0.06825716984632524,74,True
Breakout_50,DHR,2024-05-15,2024-06-21,256.9993,246.9665,-0.03903843975820931,25,False
Breakout_50,DHR,2024-08-02,2024-09-26,276.5214,269.9906,-0.0236177534339701,38,False
Breakout_50,DHR,2025-10-22,2026-01-29,221.7198,222.845,0.005074892790707164,67,True
Breakout_100,DHR,2020-04-28,2020-09-08,146.564,169.8032,0.15855978873041154,92,True
