ticker,trough_date,peak_date,wait_days,decision_date,rem_ret_pct,rest_dd_pct,rem_tq,total_ret,dist_sma200_dec,atr_pct_dec,snap_atr_pct,delta_atr_pct,snap_bb_width,delta_bb_width,snap_dist_sma200,delta_dist_sma200,snap_rsi14,delta_rsi14,snap_vol_spike,delta_vol_spike,snap_dist_sma50,delta_dist_sma50,snap_dist_sma20,delta_dist_sma20,snap_macd_hist_norm,delta_macd_hist_norm,wait_days_key
STLD,2020-09-25,2020-10-15,5,2020-10-02,12.42,1.51,8.2523,16.67,0.1052,0.0407,0.04072675224666555,0.00035943824493715054,0.11640348472655324,-0.0019635635143408076,0.1052498114596099,0.044388096596895354,52.56439823282609,8.672716830958805,0.92581289679745,0.13737264864086907,0.014464384673213251,0.029299900984643638,0.007584556321267107,0.042931761779670785,-0.0027349684536540865,0.005182308902991552,5
STLD,2020-10-28,2020-11-24,5,2020-11-04,25.59,4.5,5.6888,26.37,0.1473,0.036,0.035992935413115025,0.0021128496370866195,0.11538864792384489,-0.04756175007873155,0.14731677572633875,0.007128199321320472,45.9836794729653,1.023810827703457,1.2077876278379727,0.32002985627456704,0.0015147737044732866,0.0001604461656874766,-0.044245394805750876,-0.0022522410524996317,-0.0060755972987362695,0.002954830253470539,5
STLD,2020-12-28,2021-01-12,5,2021-01-05,10.09,2.81,3.5969,16.92,0.3162,0.032,0.03197633224913859,-0.005504815286375475,0.11683207532998133,-0.008937435784235226,0.3161608909669533,0.05520445418444325,58.50924024894558,12.864909730068746,0.7290017770176428,0.20623812891607052,0.07024796806709482,0.04897104213360275,0.018495617932470457,0.06172081910479965,-0.0027213563783377087,0.009929920197273446,5
STLD,2021-01-29,2021-02-24,5,2021-02-05,16.56,3.62,4.5768,27.98,0.2261,0.0403,0.04033637856002661,-0.010061711357092329,0.23657835101412844,-0.007780268157358883,0.2260927804615042,0.09634334722512355,51.67540268625594,18.103584957101724,0.7723675062837585,-0.7404247792962679,-0.0021505908104261307,0.0873533054890587,-0.010530825886775515,0.10005530002612648,-0.0036370585808286546,0.01718591932042533,5
STLD,2021-03-23,2021-05-11,5,2021-03-30,25.47,3.3,7.7193,44.37,0.5048,0.0414,0.041432185463288834,-0.006495091887263778,0.15580738935991623,-0.055250829447030275,0.5047701858759405,0.17589914878561197,67.32360157735033,17.531462593313094,1.1186044636438968,-0.06774170469307861,0.212514793038769,0.1369412803204968,0.08443270515492161,0.11139746970399769,0.001840736598062592,0.011129688034591224,5
STLD,2021-07-19,2021-08-13,5,2021-07-26,19.75,4.69,4.2142,26.31,0.3146,0.041,0.04099008307286219,0.0004945969076799728,0.0880149953107268,-0.00010881983893402947,0.3146285381791872,0.04810314227164242,52.73802139352318,10.85219820636533,1.228446422700488,-0.2022633843818813,-0.004477954692874948,0.056870927093321186,0.016218540454532658,0.05428284388041995,-0.00047067740164729037,0.0017244028789957478,5
STLD,2021-10-06,2021-10-26,5,2021-10-13,10.24,3.06,3.3481,16.93,0.1178,0.0361,0.03607543718549894,-0.0075958629532993024,0.10986989954191675,-0.08064892675050658,0.11777275751279703,0.05185031730180921,49.569400462754274,12.601155311008043,0.5807676861186176,-0.18070716585910784,-0.04980036875802194,0.058409023198451114,0.022518174605854792,0.07385317301419025,0.007577123872353395,0.009337222440337557,5
STLD,2022-09-26,2022-10-26,5,2022-10-03,30.04,3.65,8.2235,41.36,0.032,0.0457,0.04565953749234606,-0.00516464385639092,0.25827243416888007,-0.017365995629125164,0.03199965971052628,0.07844972414304427,49.91038963347829,14.945694046618172,0.7435144722064694,-0.05406886069358319,-0.03417914095075921,0.07238227276730327,-0.00395842864066068,0.10448005050471956,-0.0027720376574520006,0.015687693877972992,5
STLD,2022-11-03,2022-12-13,5,2022-11-10,14.57,3.57,4.0821,20.57,0.2513,0.0374,0.037360209888101764,-0.0051848149482096526,0.27430970918414566,-0.0845999739257216,0.2513083159065111,0.045862121058081684,61.059335848415124,2.710278868843112,0.8574628407398145,0.2841494328208086,0.16687656477941004,0.04263385299153995,0.05050256767448414,0.004372258629529349,-0.003201548992348507,-0.0053263845542235976,5
STLD,2023-01-03,2023-02-03,5,2023-01-10,19.95,3.76,5.3102,34.69,0.2741,0.0356,0.03557597962986058,-0.005566839714665088,0.1478875653884994,-0.03628887095546826,0.27405811077434156,0.13339114045590741,59.771445221481194,23.842086905698032,0.39698313668809715,-0.13499153928604268,0.055625388478004856,0.11031248841245228,0.045092263400020705,0.12813372262877076,0.0012548001505015864,0.016172670311716025,5
STLD,2024-02-13,2024-04-01,5,2024-02-21,22.68,3.98,5.7059,26.5,0.136,0.0266,0.026552347387624763,-0.003746101143648293,0.09855109128407784,-0.04010133240043333,0.13596947283836616,0.028699784936250153,54.62108456023596,6.500972476594924,0.6632649086589023,-0.23118793277443372,0.030509268711637425,0.02586644411270391,0.009315761198683985,0.012972962940019622,-0.0003783792762985936,-0.0024134755230917535,5
STLD,2024-10-23,2024-11-06,5,2024-10-30,16.23,1.71,9.4934,19.96,0.0444,0.0292,0.02922884257606974,-0.00033316844005617727,0.08685784610285537,-0.006437918641270579,0.04444236281164436,0.028264785533543196,56.74928218515616,4.240508854895197,0.9952328373381005,0.08186728667845733,0.07929914462954565,0.01911419343167091,0.013921540340654504,0.020018656002549217,-0.0014005752370791656,0.00023107408495645198,5
STLD,2025-11-04,2025-12-23,5,2025-11-11,16.29,3.66,4.4481,16.87,0.1574,0.029,0.029020498920100526,-0.005968317563145132,0.14548766809223507,-0.024622099783568663,0.15744009901239475,-0.0011129502207542774,53.45089204563561,0.29966673800279153,0.6733053068233772,-0.3310354294941167,0.05863367299942851,-0.011102889359070015,-0.001673888816395912,-0.006781620907767919,-0.006638825508741773,-0.0055578999772767975,5
STLD,2026-01-07,2026-02-11,5,2026-01-14,20.48,4.41,4.6418,22.61,0.2209,0.0262,0.026244700348919882,6.007922645181671e-05,0.061647394569210236,-0.010861646393683012,0.2209444833229425,0.011481153916758857,52.15126668231465,4.488867926233539,1.1873642195743812,0.08507060092943153,0.03378434620349649,0.011016740554112673,-0.0077520139447359035,0.016313701374488437,-0.005179985138074321,0.0010005970553704172,5
STLD,2026-03-20,2026-04-22,5,2026-03-27,33.45,3.46,9.6785,39.17,0.1063,0.0331,0.033130304042996224,-0.009491586794558707,0.2514592019328808,-0.023879500892216743,0.1062844835435119,0.0387229995166741,41.59878665712213,10.638650938920549,0.7877129320425804,-0.9420404618374907,-0.072228051064757,0.03772908677134601,-0.039855781526885244,0.06673246991089665,-0.0013759840910291387,0.014883995648689849,5
STZ,2020-08-06,2020-09-15,5,2020-08-13,11.31,1.96,5.7592,15.41,0.0138,0.0187,0.01866475027499771,-0.0028443906417383626,0.08014963437259369,-0.004850853319408793,0.013810462723562926,0.03869515709674342,51.49284508428926,12.509726519979417,0.5720714577935361,-0.7620538263266036,-0.005237660649276543,0.03509219157353265,0.0028891592035631595,0.04535125660766667,-0.0007721736395968095,0.00634195530096975,5
STZ,2020-10-28,2021-01-08,5,2020-11-04,27.82,3.98,6.998,40.09,0.0401,0.0284,0.028354268832359027,0.005836144865364289,0.15500483445071941,0.02387923629806976,0.04012561988116644,0.09296844618028849,52.17542746707686,28.11576689736316,1.0685875529968947,-0.7793527792988566,-0.015908714006480956,0.08874005450998497,0.011394601781581148,0.09947511479866158,0.0030930688887041663,0.013021152878814087,5
STZ,2022-03-11,2022-04-20,5,2022-03-18,14.54,1.71,8.4953,21.84,0.0046,0.0225,0.02249747952215293,-0.0007481481659610337,0.0662786495137728,-0.05261222588338521,0.004570314253232097,0.06163232251036754,56.661734801113056,22.807196369927752,1.3005765286061461,0.8471248052862559,-0.016083411649030804,0.07052127870334325,0.04149036660005731,0.06629600983444303,0.008670006827997399,0.00715557105895948,5
SYK,2020-10-30,2021-01-20,5,2020-11-06,15.19,3.9,3.898,21.7,0.1112,0.0316,0.03164490363804447,-0.0007650870414851532,0.14820759699129943,0.010730609954124282,0.11116070766346503,0.06008279083363272,52.5652469078545,16.06406886749486,1.0871170173495754,-1.2819849348849905,0.018441069063232222,0.04588963727787408,-0.008574584372246539,0.061998550330261054,-0.004904804333991327,0.009493314471353192,5
SYK,2023-03-01,2023-04-21,5,2023-03-08,14.6,2.08,7.0237,17.07,0.1702,0.017,0.01704563894073699,0.0012113667389642077,0.040840958468870564,-0.06670976696855295,0.17021676332981667,0.020355028062950947,53.2546931373576,6.090042561180681,0.6458100984681671,0.10864753497664636,0.022386503738318558,0.011182804122583356,0.004972168127643712,0.031797446701055526,-0.0007919264524802694,0.0039208057927786425,5
SYK,2024-08-05,2024-09-16,5,2024-08-12,14.38,0.67,21.4148,17.73,0.0043,0.0293,0.029256707806723632,-0.0022976359405203206,0.08846377486123506,0.008692398814062474,0.004283859901475594,0.024085009976071686,44.88490541479165,10.621812976820273,0.4685679350869069,-1.0721818285083682,-0.03376829899737065,0.030924465499418574,-0.01704904004694222,0.036236163596804274,-0.001367374683350396,0.0028625259627329948,5
T,2021-02-26,2021-05-10,5,2021-03-05,12.67,2.18,5.8112,19.66,0.0471,0.021,0.020955929632443394,0.0036174089172358974,0.06237101889306895,0.007680901662968177,0.04709010996930357,0.05942526034724778,59.425866679327314,21.856881689693942,1.3764613922981817,-0.5513392940892587,0.030056151395922992,0.061443903173142175,0.026512004265201276,0.05936862133213545,0.0009874843098528388,0.00364808550781779,5
T,2022-12-19,2023-01-25,5,2022-12-27,12.21,3.12,3.9148,15.98,0.012,0.0205,0.020468977110545173,-0.002847237798572537,0.10030561521505546,0.022413025444164972,0.0119567454775512,0.030911274975603524,48.24960309918787,12.386208143323309,0.7314026742147246,-0.847442587306922,0.0032936400690115417,0.014542805649947704,-0.016332265080463818,0.04103807671004138,-0.005990601155292329,0.004502724261625271,5
T,2024-04-16,2024-12-06,5,2024-04-23,48.79,4.96,9.8393,52.58,0.0694,0.0183,0.018338984889394633,-0.00022826242626141496,0.10836945153622736,0.015512927558655493,0.06942794783390857,0.024134387818489256,45.905943179476004,15.932023470853686,1.2466914301145415,-0.3433346040484748,-0.014934421384358037,0.02809798818523889,-0.015297545800169331,0.031549743676086574,-0.002443243024251535,0.005411428774769235,5
T,2025-01-13,2025-03-03,5,2025-01-21,23.25,2.75,8.4689,28.57,0.1457,0.0167,0.0166618992625709,0.0009238597139940366,0.06066654566962175,-0.017150305025856377,0.14569415386142467,0.03961388745699852,54.26437725086729,21.2747210725529,1.1029454433729662,-0.015477960532312096,-0.0005516245137560569,0.040266046517382886,0.011115605769428842,0.04870599249785503,0.0009994653379575215,0.006646969119458734,5
TGT,2020-04-23,2020-05-18,5,2020-04-30,14.09,1.38,10.2383,20.55,0.0176,0.0365,0.036488869284057236,-0.006302280227324278,0.21211562738621362,-0.036510541803726065,0.017614805621081243,0.048916788403832415,55.63433793479216,5.702467633596235,0.7853119530551527,-1.797925794639447,0.055308014878526573,0.06316650335871134,0.039366948206679735,0.01872519067343506,0.005836479567900653,-0.0015476000371432682,5
TGT,2020-05-26,2020-08-19,5,2020-06-02,30.4,4.47,6.8012,34.63,0.0702,0.0296,0.029591908677656476,-0.0016569460812283637,0.11450952119411793,-0.05047338231294145,0.07024684071269433,0.02448287484639536,55.654035356844474,3.9763434198380523,0.8049008111433844,-0.4350533037704618,0.09190014417984373,0.014270232624114226,0.005625481829654575,0.012378428709281438,-0.004096325288949543,0.0004688729430169323,5
TGT,2020-09-08,2020-10-13,5,2020-09-15,11.12,1.99,5.5788,15.03,0.2546,0.0193,0.019343778902545,-0.008017340662634036,0.10911912690137522,-0.11024206029836799,0.25462528894862596,0.03672202852615794,61.49412764198041,7.51546631931685,0.3720379626444341,-0.19236298564969168,0.10762408437371591,0.013965674099922665,-0.0010587724671277858,0.012094223559563163,-0.0073008942093199525,0.002201431753828153,5
TGT,2020-10-30,2020-11-25,5,2020-11-06,11.8,4.08,2.8928,18.62,0.2858,0.0204,0.02038477249510153,-0.0004450461525522288,0.1079240007514296,0.0023533383011056785,0.285836332205055,0.06306846748703959,58.768798779594825,22.21211616820768,1.2633814415117237,-0.12313399121838797,0.03791767950119456,0.056469765546591444,0.009012364881090635,0.06337898356344746,-0.002454608711010229,0.0095887058967649,5
TGT,2020-12-18,2021-01-12,5,2020-12-28,12.87,1.42,9.0477,16.83,0.3013,0.0143,0.014343207861604706,-0.0010347642700479238,0.05942416854782688,-0.01796998299219056,0.301342778046971,0.026823064676208097,64.86189083150784,14.863702313394377,0.6616326232026596,-1.0017192941919721,0.05609686621576633,0.029519267189253653,0.015165146291232452,0.03905533316001758,-0.0009935001984869973,0.005603809427734117,5
TGT,2021-03-04,2021-05-07,5,2021-03-11,19.74,2.41,8.203,26.43,0.1562,0.033,0.033049512746292066,0.0002483079606563979,0.1619827981425725,0.0012399390712687641,0.15624490415989725,0.05056413773919283,45.65933504440077,16.125069277793067,0.641012417352719,-0.9841475460842097,-0.03377504318705806,0.049305783405027594,-0.02155942679103832,0.06875317593641071,-0.003080253676373492,0.010825787739655042,5
TGT,2021-05-12,2021-08-10,5,2021-05-19,20.57,1.94,10.5845,30.53,0.2551,0.0222,0.022213615258937808,0.005271487499690933,0.07866984841927407,0.008797026669287583,0.2551012251177766,0.08101808892668766,65.66038568264241,21.564471833722713,4.217828836611033,2.7473364677470586,0.09187646136617422,0.064451544146361,0.05016251565271603,0.07554366411725229,-0.0005283554834968094,0.0035240323182793676,5
TGT,2021-10-04,2021-11-16,5,2021-10-11,16.87,2.73,6.1787,18.33,0.0513,0.019,0.019043859370746038,-0.0011302936622438302,0.1290205918981984,0.017066874815120966,0.05127576747741313,0.006043918613182014,33.65225517891186,9.155602264695446,0.7406432916491412,-0.6401566996674923,-0.07009552223254546,0.022797019156812176,-0.031280432216332234,0.02794056439701261,-0.0016720057705336985,0.004833487646871776,5
TGT,2026-03-20,2026-04-21,5,2026-03-27,10.23,4.96,2.0632,16.63,0.2128,0.025,0.025039326561487586,-0.007849597098906883,0.0864335659727094,-0.012186985007337808,0.2128194195153706,0.059762946752404456,60.997725776434926,16.239567752627778,1.167672362611859,-1.6205716905836092,0.05661108616581168,0.04859027788650269,0.020522830847754175,0.051834555384909345,-0.001673380481595885,0.007215858395913058,5
TJX,2020-10-30,2021-01-08,5,2020-11-06,30.18,4.59,6.5703,38.23,0.0097,0.0294,0.029410946406968203,0.0007551786352941181,0.16262685114564712,-0.02110027176556445,0.009748470319816814,0.06253695857255401,47.59738740616887,15.371940475838663,0.8532734979744542,-0.7795893081971664,-0.024236822802904116,0.05601973702523618,-0.015199353278350335,0.0751398876716926,-0.0011381402415070697,0.012755815125463248,5
TJX,2021-07-19,2021-08-25,5,2021-07-26,10.72,3.57,3.0029,17.0,0.0509,0.021,0.021006645102808266,0.0015979380124916606,0.051999680808377545,-0.015043989989866939,0.05091428332590106,0.052378521990541604,56.81269360593071,17.131525236724002,0.9525013152441946,-0.382606895277928,0.025423758403904838,0.06089610638279791,0.017388303311610672,0.04963676608460871,0.0011642775602469266,0.0027511631038213804,5
TJX,2023-03-13,2023-09-14,5,2023-03-20,25.13,4.3,5.8487,28.3,0.0804,0.0197,0.01971392216855285,-0.0011202263352430228,0.08293348795455592,-0.026363414231067597,0.08044551141000335,0.022000428650177033,42.28326932708215,15.199859556130704,0.7450678737662223,-0.23849193990867712,-0.045037381946790564,0.02908962846198883,-0.01103061740868272,0.04177713579618045,-0.0008792316733173434,0.004269976595942867,5
TJX,2023-10-27,2024-02-28,5,2023-11-03,11.89,4.86,2.4437,16.78,0.1034,0.0165,0.016491346659279763,0.000737584771888268,0.043321222824245526,0.0029501966607356975,0.10341110195034353,0.04325114279248851,60.232913137094805,21.10695284306187,0.90539072056439,0.0422229297535851,0.012936566277526958,0.042677454206502236,0.02190920565362568,0.04038242749974204,0.0018664678074454405,0.0037192574032248547,5
TJX,2024-04-18,2024-07-16,5,2024-04-25,19.74,2.7,7.322,24.6,0.0512,0.0153,0.0152680255748448,-0.0019685591206129224,0.09961124119023297,-0.01798096642690994,0.051225916497974734,0.037731453825256674,52.59741623112448,18.82174007954979,1.2255032227634082,0.5710363791618518,-0.008809799871040778,0.04171175881381485,0.006414141395781958,0.05100373326461903,0.00123867948982866,0.007588649513581486,5
TJX,2025-07-16,2026-01-08,5,2025-07-23,26.0,4.14,6.2839,31.2,0.0341,0.0129,0.012854430181687224,-0.0015372328894271425,0.04932197580475403,0.005124161560058259,0.03411512193735451,0.03935303933940935,58.37180997518764,23.48455621554509,0.8662598005866964,-0.30879057808903676,0.0011162099893433225,0.04256669442565826,0.019254197833587686,0.03929358414250446,0.002824447785891811,0.004299541666097409,5
TMO,2020-06-11,2020-09-02,5,2020-06-18,26.95,3.01,8.9372,31.18,0.1082,0.0225,0.022512813036022514,-0.002645543930590577,0.07143317519033632,-0.002180242421798831,0.10819049893723151,0.03022603094863792,54.26507194382923,7.455892816904523,0.8037673705588811,-0.38634165836502243,0.031854133265466635,0.01640365939443021,0.007759311670500619,0.03040352812656752,-0.002267349134043587,0.000998991916818849,5
TMO,2020-09-08,2020-11-06,5,2020-09-15,21.27,3.9,5.4575,30.26,0.2546,0.0291,0.029117426084902257,0.00032395169879316163,0.07966415674251619,-0.005204819806584549,0.2546342106025613,0.07651977997592524,60.3127590092665,17.601641490641867,0.9175282246758731,-0.22672276744380793,0.05575465480272634,0.05742367163880566,0.026841947650474773,0.06305812210195716,0.0002333987141678034,0.007439401198450945,5
TMO,2021-06-08,2021-09-24,5,2021-06-15,29.78,2.35,12.6772,38.41,0.0093,0.0209,0.020859804727287157,-0.0003809084290608347,0.08506636296961959,0.0062715717555048844,0.009314293013493067,0.06087664866325201,57.25531964500544,20.41588096787293,0.5994113815417239,-0.8351641583194691,0.0053800139087175885,0.06147746139165169,0.026720108278754588,0.060757767251441955,0.005333317886026584,0.009327396712806291,5
TMO,2021-10-04,2021-12-31,5,2021-10-11,15.35,4.09,3.7562,17.31,0.1547,0.0253,0.0252578654366152,-0.005770245519143631,0.10649884714940705,-0.011562220385995553,0.15472320095688197,0.012676114185174558,52.25317728681506,4.883716128398312,0.44135553604131506,-0.4045537509396573,0.025817139101631196,0.008709344829468904,-0.006747548963471436,0.012095152601639177,-0.0036584574264444994,0.0031078616255557022,5
TMO,2024-07-09,2024-08-01,5,2024-07-16,11.95,3.79,3.149,16.9,0.0319,0.0173,0.017286769263332842,-0.0019838367833891445,0.08682457100209348,-0.03207433381757477,0.031900565313666765,0.04172137529338719,51.47734441414972,22.2877820676542,0.6306182261649521,-0.24313002842884557,-0.02171340350608603,0.0459556555539954,0.010712644665699898,0.055768422083747354,0.002924973157153085,0.007610139455150019,5
